name,smiles
CID 45498292,CC(C)n1c(N2CCN(c3ccccc3)CC2)nc2c1c(=O)[nH]c(=O)n2C
CID 4705703,COc1ccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCN(C)C)cc1OC
CID 4894998,COc1ccc(OC)c(C2c3c(oc4cc(OC)ccc4c3=O)C(=O)N2CCN(C)C)c1
CID 4898863,COc1ccc2c(=O)c3c(oc2c1)C(=O)N(CCN(C)C)C3c1cccc(OC)c1OC
CID 49658405,CCOC(=O)c1c(NCC(C)O)c2cccc(C)c2[nH]c1=O
CID 49658451,COC(=O)c1c(NCc2ccccc2)c2cc(Cl)ccc2[nH]c1=O
CID 665876,CCn1c(=O)c2c(nc3n2CC(C)CN3CCc2ccccc2)n(C)c1=O
Cyclododecylamine,NC1CCCCCCCCCCC1
"Cycloheptyl 4-(2-iodophenyl)-1,6-dimethyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(=O)OC2CCCCCC2)C(c2ccccc2I)NC(=O)N1C
"Cycloheptyl 4-(3,4-dichlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(=O)OC2CCCCCC2)C(c2ccc(Cl)c(Cl)c2)NC(=O)N1
"Cyclohexyl 4-(2-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",COc1ccccc1C1NC(=O)NC(C)=C1C(=O)OC1CCCCC1
"Cyclohexyl 4-[4-(dimethylamino)phenyl]-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(=O)OC2CCCCC2)C(c2ccc(N(C)C)cc2)NC(=O)N1
"cyclohexyl((1R,5S)-3-methoxy-8-azabicyclo[3.2.1]octan-8-yl)methanone",COC1CC2CCC(C1)N2C(=O)C1CCCCC1
"Cyclohexyl(4-(4,5-dimethylbenzo[d]thiazol-2-yl)piperazin-1-yl)methanone",Cc1ccc2sc(N3CCN(C(=O)C4CCCCC4)CC3)nc2c1C
"Cyclooctyl 4-(2-chlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(=O)OC2CCCCCCC2)C(c2ccccc2Cl)NC(=O)N1
Cyclopentanemethylamine,NCC1CCCC1
"Cyclopropyl(4-(4,5-dimethylbenzo[d]thiazol-2-yl)piperazin-1-yl)methanone",Cc1ccc2sc(N3CCN(C(=O)C4CC4)CC3)nc2c1C
Decahydroisoquinolin-4a-ol hydrochloride,Cl.OC12CCCCC1CNCC2
Desloratadine,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
"diethyl 2-(5-nitrofuran-2-carboxamido)-4,5-dihydrothieno[2,3-c]pyridine-3,6(7H)-dicarboxylate",CCOC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])o2)sc2c1CCN(C(=O)OCC)C2
"Diethyl-(2-indolo[2,3-b]quinoxalin-6-yl-ethyl)-amine",CCN(CC)CCn1c2ccccc2c2nc3ccccc3nc21
Digitonin,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)[C@H]([C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1
"Disodium;[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate",Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[Na+].[Na+]
DL-alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
DL-Normetanephrine hydrochloride,COC1=C(C=CC(=C1)C(CN)O)O.Cl
Dynamin IN-1,Cc1ccc(CNCC(O)Cn2c3ccccc3c3ccccc32)cc1
Entecavir Impurity A,C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21
"ethyl (2E)-2-[(1-ethyl-5-methylpyrazol-4-yl)methylidene]-5-(4-methoxyphenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(C)N=c2s/c(=C/c3cnn(CC)c3C)c(=O)n2C1c1ccc(OC)cc1
"ethyl (2E)-2-[(2-hydroxy-3-methoxyphenyl)methylidene]-7-methyl-3-oxo-5-(thiophen-2-yl)-2H,3H,5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc(OC)c3O)c(=O)n2C1c1cccs1
"ethyl (2E)-2-[(4-chlorophenyl)methylidene]-7-methyl-3-oxo-5-thiophen-2-yl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Cl)cc3)c(=O)n2C1c1cccs1
"ethyl (2E)-2-{[4-(carbamoylmethoxy)-3-methoxyphenyl]methylidene}-7-methyl-3-oxo-5-phenyl-2H,3H,5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OCC(N)=O)c(OC)c3)c(=O)n2C1c1ccccc1
"ethyl (2E)-5-(4-fluorophenyl)-7-methyl-3-oxo-2-{[4-(propan-2-yl)phenyl]methylidene}-2H,3H,5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(C(C)C)cc3)c(=O)n2C1c1ccc(F)cc1
"Ethyl 1-(3-((3,4-dimethylphenyl)sulfonyl)thieno[2,3-e][1,2,3]triazolo[1,5-a]pyrimidin-5-yl)piperidine-3-carboxylate",CCOC(=O)C1CCCN(c2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccsc23)C1
"Ethyl 1-(3-((3,4-dimethylphenyl)sulfonyl)thieno[2,3-e][1,2,3]triazolo[1,5-a]pyrimidin-5-yl)piperidine-4-carboxylate",CCOC(=O)C1CCN(c2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccsc23)CC1
"Ethyl 1,2-dimethylindole-3-carboxylate",CCOC(=O)c1c(C)n(C)c2ccccc12
"Ethyl 1,3-dihydroxynaphthalene-2-carboxylate",CCOC(=O)c1c(O)cc2ccccc2c1O
"Ethyl 1,6-dimethyl-2-oxo-4-(3,4,5-trimethoxyphenyl)-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=O)NC1c1cc(OC)c(OC)c(OC)c1
"Ethyl 1,6-dimethyl-4-(3-nitrophenyl)-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1c1cccc([N+](=O)[O-])c1
"Ethyl 1,6-dimethyl-4-(thiophen-2-yl)-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1c1cccs1
Ethyl 1-[(4-fluorophenyl)methyl]-4-oxoquinoline-3-carboxylate,CCOC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc2c1=O
"Ethyl 1-{3-[(4-ethylphenyl)sulfonyl]thieno[2,3-e][1,2,3]triazolo[1,5-a]pyrimidin-5-yl}piperidine-4-carboxylate",CCOC(=O)C1CCN(c2nc3c(S(=O)(=O)c4ccc(CC)cc4)nnn3c3ccsc23)CC1
"Ethyl 1-benzyl-4-(2-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(Cc2ccccc2)C(=O)NC1c1ccccc1F
"Ethyl 1-benzyl-4-(4-(benzyloxy)phenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(Cc2ccccc2)C(=O)NC1c1ccc(OCc2ccccc2)cc1
"Ethyl 1-benzyl-6-fluoro-4-oxo-1,4-dihydroquinoline-3-carboxylate",CCOC(=O)c1cn(Cc2ccccc2)c2ccc(F)cc2c1=O
"Ethyl 1-ethyl-6-methyl-4-(3-nitrophenyl)-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(CC)C(=O)NC1c1cccc([N+](=O)[O-])c1
"Ethyl 1-ethyl-6-methyl-4-(4-nitrophenyl)-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(CC)C(=O)NC1c1ccc([N+](=O)[O-])cc1
"ethyl 1-oxo-6,7-dihydro-1H,5H-pyrido[3,2,1-ij]quinoline-2-carboxylate",CCOC(=O)c1cn2c3c(cccc3c1=O)CCC2
"ethyl 2-(((Z)-3-oxo-2-((E)-3-phenylallylidene)-2,3-dihydrobenzofuran-6-yl)oxy)acetate",CCOC(=O)COc1ccc2c(c1)O/C(=C\C=C\c1ccccc1)C2=O
"ethyl 2-((2-(5-(2,3-dimethoxyphenyl)-3-(thiophen-2-yl)-4,5-dihydro-1H-pyrazol-1-yl)-2-oxoethyl)thio)acetate",CCOC(=O)CSCC(=O)N1N=C(c2cccs2)CC1c1cccc(OC)c1OC
"ethyl 2-(2-(1-acetyl-3-(thiophen-2-yl)-4,5-dihydro-1H-pyrazol-5-yl)phenoxy)acetate",CCOC(=O)COc1ccccc1C1CC(c2cccs2)=NN1C(C)=O
"ethyl 2-(2-(1-acetyl-3-phenyl-4,5-dihydro-1H-pyrazol-5-yl)phenoxy)acetate",CCOC(=O)COc1ccccc1C1CC(c2ccccc2)=NN1C(C)=O
"ethyl 2-(2-(1-acetyl-5-(4-ethylphenyl)-4,5-dihydro-1H-pyrazol-3-yl)phenoxy)acetate",CCOC(=O)COc1ccccc1C1=NN(C(C)=O)C(c2ccc(CC)cc2)C1
"ethyl 2-(2-(1-acetyl-5-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-3-yl)phenoxy)acetate",CCOC(=O)COc1ccccc1C1=NN(C(C)=O)C(c2ccc(OC)cc2)C1
"ethyl 2-(2-(1-acetyl-5-phenyl-4,5-dihydro-1H-pyrazol-3-yl)phenoxy)acetate",CCOC(=O)COc1ccccc1C1=NN(C(C)=O)C(c2ccccc2)C1
Ethyl 2-(2-(2-(tert-butyl)-4-methylphenoxy)acetamido)-4-methylthiazole-5-carboxylate,CCOC(=O)c1sc(NC(=O)COc2ccc(C)cc2C(C)(C)C)nc1C
Ethyl 2-(2-methoxybenzamido)-4-methylthiazole-5-carboxylate,CCOC(=O)c1sc(NC(=O)c2ccccc2OC)nc1C
Ethyl 2-(2-phenoxyacetamido)-4-phenylthiazole-5-carboxylate,CCOC(=O)c1sc(NC(=O)COc2ccccc2)nc1-c1ccccc1
"Ethyl 2-(3-(benzo[d][1,3]dioxol-5-yl)ureido)-4-methylthiazole-5-carboxylate",CCOC(=O)c1sc(NC(=O)Nc2ccc3c(c2)OCO3)nc1C
Ethyl 2-(3-methoxy-2-naphthamido)-4-methylthiazole-5-carboxylate,CCOC(=O)c1sc(NC(=O)c2cc3ccccc3cc2OC)nc1C
"ethyl 2-(4-(7-(4-chlorobenzyl)-3-methyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)piperazin-1-yl)acetate",CCOC(=O)CN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)CC1
"ethyl 2-(4-(7-isobutyl-3-methyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)piperazin-1-yl)acetate",CCOC(=O)CN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)C)CC1
"ethyl 2-(4-(7-isopentyl-3-methyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)piperazin-1-yl)acetate",CCOC(=O)CN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCC(C)C)CC1
Ethyl 2-(4-Fluorophenyl)-4-methylthiazole-5-carboxylate,CCOC(=O)c1sc(-c2ccc(F)cc2)nc1C
Ethyl 2-(4-methoxybenzamido)-4-methylthiazole-5-carboxylate,CCOC(=O)c1sc(NC(=O)c2ccc(OC)cc2)nc1C
Ethyl 2-(4-oxo-3-phenylchromen-7-yl)oxyacetate,CCOC(=O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1
Ethyl 2-[(4-oxo-3-phenyl-4H-chromen-7-yl)oxy]propionate,CCOC(=O)C(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
ethyl 2-[(7-hydroxy-4-oxo-2-phenyl-4H-chromen-5-yl)oxy]acetate,CCOC(=O)COc1cc(O)cc2oc(-c3ccccc3)cc(=O)c12
ethyl 2-[[(E)-3-phenylprop-2-enoyl]amino]-4-thiophen-2-ylthiophene-3-carboxylate,CCOC(=O)c1c(-c2cccs2)csc1NC(=O)/C=C/c1ccccc1
"Ethyl 2-[2-[2-acetyl-5-(4-methoxyphenyl)-3,4-dihydropyrazol-3-yl]phenoxy]acetate",CCOC(=O)COc1ccccc1C1CC(c2ccc(OC)cc2)=NN1C(C)=O
Ethyl 2-[3-(4-methoxyphenyl)-4-oxochromen-7-yl]oxyacetate,CCOC(=O)COc1ccc2c(=O)c(-c3ccc(OC)cc3)coc2c1
Ethyl 2-[4-oxo-3-(4-propan-2-yloxyphenyl)chromen-7-yl]oxypropanoate,CCOC(=O)C(C)Oc1ccc2c(=O)c(-c3ccc(OC(C)C)cc3)coc2c1
"Ethyl 2-{[(4-chlorophenoxy)acetyl]amino}-4-methyl-1,3-thiazole-5-carboxylate",CCOC(=O)c1sc(NC(=O)COc2ccc(Cl)cc2)nc1C
Ethyl 2-cinnamamido-4-(4-methoxyphenyl)thiophene-3-carboxylate,CCOC(=O)c1c(-c2ccc(OC)cc2)csc1NC(=O)/C=C/c1ccccc1
"Ethyl 2-oxo-4-phenyl-6-[(4-phenylpiperazin-1-yl)methyl]-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccccc3)CC2)NC(=O)NC1c1ccccc1
Ethyl 3-(adamantane-1-carbonylamino)-5-phenylthiophene-2-carboxylate,CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)C12CC3CC(CC(C3)C1)C2
"Ethyl 3-methyl-2-oxo-1,2,3,4-tetrahydroquinoline-3-carboxylate",CCOC(=O)C1(C)Cc2ccccc2NC1=O
"Ethyl 3-methyl-5-(3,4,5-trimethoxybenzamido)benzofuran-2-carboxylate",CCOC(=O)c1oc2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2c1C
Ethyl 3-methyl-5-pivalamidobenzofuran-2-carboxylate,CCOC(=O)c1oc2ccc(NC(=O)C(C)(C)C)cc2c1C
"Ethyl 3-methyl-6-(3,4,5-trimethoxybenzamido)benzofuran-2-carboxylate",CCOC(=O)c1oc2cc(NC(=O)c3cc(OC)c(OC)c(OC)c3)ccc2c1C
Ethyl 3-methyl-6-pivalamidobenzofuran-2-carboxylate,CCOC(=O)c1oc2cc(NC(=O)C(C)(C)C)ccc2c1C
"Ethyl 4-((2-methoxyethyl)amino)-8-methyl-2-oxo-1,2-dihydroquinoline-3-carboxylate",CCOC(=O)c1c(NCCOC)c2cccc(C)c2[nH]c1=O
"Ethyl 4-((4-chlorobenzyl)amino)-2-oxo-1,2-dihydroquinoline-3-carboxylate",CCOC(=O)c1c(NCc2ccc(Cl)cc2)c2ccccc2[nH]c1=O
"Ethyl 4-(2,4-dichlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(Cl)cc1Cl
"Ethyl 4-(2,5-dimethylfuran-3-carboxamido)benzoate",CCOC(=O)c1ccc(NC(=O)c2cc(C)oc2C)cc1
"Ethyl 4-(2-bromophenyl)-6-phenyl-2-sulfanylidene-3,4-dihydro-1H-pyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1ccccc1Br
"Ethyl 4-(2-chlorophenyl)-1-ethyl-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(CC)C(=O)NC1c1ccccc1Cl
"Ethyl 4-(2-chlorophenyl)-1-methyl-2-oxo-6-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)NC1c1ccccc1Cl
"Ethyl 4-(2-chlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1Cl
"Ethyl 4-(2-chlorophenyl)-6-methyl-2-oxo-1-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(c2ccccc2)C(=O)NC1c1ccccc1Cl
"Ethyl 4-(2-chlorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1Cl
"Ethyl 4-(2-ethoxynaphthalen-1-yl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1c1c(OCC)ccc2ccccc12
"Ethyl 4-(2-fluorophenyl)-1-methyl-2-oxo-6-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)NC1c1ccccc1F
"Ethyl 4-(2-fluorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1F
"Ethyl 4-(2-fluorophenyl)-6-phenyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1ccccc1F
"ethyl 4-(2H-1,3-benzodioxol-5-yl)-1-methyl-2-oxo-6-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)NC1c1ccc2c(c1)OCO2
"Ethyl 4-(2-hydroxynaphthalen-1-yl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1c(O)ccc2ccccc12
"Ethyl 4-(2-methoxy-5-nitrophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1cc([N+](=O)[O-])ccc1OC
"Ethyl 4-(2-methoxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1OC
"Ethyl 4-(3,4-dimethoxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1c1ccc(OC)c(OC)c1
"Ethyl 4-(3,4-dimethoxyphenyl)-2-oxo-6-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(OC)c(OC)c1
"Ethyl 4-(3,4-dimethoxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC)c(OC)c1
"Ethyl 4-(3-bromo-4-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OC)c(Br)c1
"Ethyl 4-(3-bromophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(Br)c1
"Ethyl 4-(3-ethoxy-4-hydroxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(O)c(OCC)c1
"Ethyl 4-(3-methoxyphenyl)-6-{[4-(4-methoxyphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccc(OC)cc3)CC2)NC(=O)NC1c1cccc(OC)c1
"Ethyl 4-(3-methoxyphenyl)-6-{[4-(4-methylphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccc(C)cc3)CC2)NC(=O)NC1c1cccc(OC)c1
"Ethyl 4-(4-(benzyloxy)-3-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OCc2ccccc2)c(OCC)c1
"Ethyl 4-(4-(benzyloxy)-3-ethoxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OCc2ccccc2)c(OCC)c1
"Ethyl 4-(4-(benzyloxy)-3-methoxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1c1ccc(OCc2ccccc2)c(OC)c1
"Ethyl 4-(4-(benzyloxy)phenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OCc2ccccc2)cc1
"Ethyl 4-(4-(diethylamino)phenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N(CC)CC)cc1
"Ethyl 4-(4-(dimethylamino)phenyl)-2-oxo-6-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(N(C)C)cc1
"ethyl 4-(4-benzoyloxyphenyl)-6-methyl-2-sulfanylidene-3,4-dihydro-1H-pyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC(=O)c2ccccc2)cc1
"Ethyl 4-(4-bromophenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1c1ccc(Br)cc1
"Ethyl 4-(4-chlorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(Cl)cc1
"Ethyl 4-(4-chlorophenyl)-6-phenyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1ccc(Cl)cc1
"Ethyl 4-(4-ethoxyphenyl)-2-oxo-6-[(4-phenylpiperazin-1-yl)methyl]-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccccc3)CC2)NC(=O)NC1c1ccc(OCC)cc1
"Ethyl 4-(4-ethoxyphenyl)-6-{[4-(3-methoxyphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3cccc(OC)c3)CC2)NC(=O)NC1c1ccc(OCC)cc1
"Ethyl 4-(4-ethylphenyl)-2-oxo-6-((4-phenylpiperazin-1-yl)methyl)-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccccc3)CC2)NC(=O)NC1c1ccc(CC)cc1
"Ethyl 4-(4-ethylphenyl)-2-oxo-6-[(1,2,3,4-tetrahydroisoquinolin-2-yl)methyl]-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCc3ccccc3C2)NC(=O)NC1c1ccc(CC)cc1
"Ethyl 4-(4-ethylphenyl)-6-{[4-(3-methoxyphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3cccc(OC)c3)CC2)NC(=O)NC1c1ccc(CC)cc1
"Ethyl 4-(4-ethylphenyl)-6-{[4-(3-methylphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3cccc(C)c3)CC2)NC(=O)NC1c1ccc(CC)cc1
"Ethyl 4-(4-ethylphenyl)-6-{[4-(4-methoxyphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccc(OC)cc3)CC2)NC(=O)NC1c1ccc(CC)cc1
"Ethyl 4-(4-ethylphenyl)-6-{[4-(4-methylphenyl)piperazin-1-yl]methyl}-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(CN2CCN(c3ccc(C)cc3)CC2)NC(=O)NC1c1ccc(CC)cc1
"Ethyl 4-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(F)cc1
Ethyl 4-(4-hexylcyclohexanecarbonyl)oxybenzoate,CCCCCCC1CCC(C(=O)Oc2ccc(C(=O)OCC)cc2)CC1
"Ethyl 4-(4-hydroxy-3-methoxyphenyl)-1-methyl-2-oxo-6-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)NC1c1ccc(O)c(OC)c1
"Ethyl 4-(4-hydroxy-3-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(O)c(OC)c1
"Ethyl 4-(4-hydroxyphenyl)-6-phenyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1ccc(O)cc1
"Ethyl 4-(4-isopropylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate",CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(C(C)C)cc1
Ethyl 4-(4-propoxybenzamido)benzoate,CCCOc1ccc(C(=O)Nc2ccc(C(=O)OCC)cc2)cc1
Ethyl 4-(5-(4-chlorophenyl)-2-methylfuran-3-carboxamido)benzoate,CCOC(=O)c1ccc(NC(=O)c2cc(-c3ccc(Cl)cc3)oc2C)cc1
"Ethyl 4-(6-bromo-1,3-benzodioxol-5-yl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)NC(=O)NC1c1cc2c(cc1Br)OCO2
Ethyl 4-(7-hydroxy-2-methyl-4-oxochromen-3-yl)oxybenzoate,CCOC(=O)c1ccc(Oc2c(C)oc3cc(O)ccc3c2=O)cc1
"Ethyl 4-(benzylamino)-7-chloro-2-oxo-1,2-dihydroquinoline-3-carboxylate",CCOC(=O)c1c(NCc2ccccc2)c2ccc(Cl)cc2[nH]c1=O
